# Observation File: water_balance-daily.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: watershed boundary discharge [mol d^-1]
# Region: surface boundary
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: SWE [m]
# Region: surface domain
# Functional: average
# Variable: snow-water_equivalent
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface air temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-air_temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Functional: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water to surface [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow to surface [m SWE d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","watershed boundary discharge [mol d^-1]","snowmelt [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","SWE [m]","surface air temperature [K]","max ponded depth [m]","total evapotranspiration [m d^-1]","snow evaporation [m d^-1]","surface evaporation [m d^-1]","transpiration [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","water to surface [m d^-1]","snow to surface [m SWE d^-1]","canopy water content [mol]"
1.307800000000e+04,8.290255047561e+09,2.667732858844e-06,0.000000000000e+00,0.000000000000e+00,5.891225800416e+10,1.223941101847e+13,1.106601443265e+10,3.750755783729e-03,2.754513428098e+02,4.901968659381e+00,1.898640287196e-04,9.877390118345e-05,4.239091606595e-05,2.993812053101e-05,1.876109093914e-05,4.767600531550e-07,4.099540932390e-07,6.680595991600e-08,1.276712482375e+08
1.307900000000e+04,7.922744449450e+09,1.726585877745e-04,0.000000000000e+00,0.000000000000e+00,5.879999200553e+10,1.223168928865e+13,1.046091870648e+10,3.545662404495e-03,2.762929277089e+02,4.900695676308e+00,1.858694203843e-04,3.240405981762e-05,4.369867330213e-05,9.918193169014e-05,1.058475557445e-05,3.028111918288e-07,3.028111918288e-07,0.000000000000e+00,9.554933680785e+07
1.308000000000e+04,7.742325576077e+09,5.746492297141e-04,0.000000000000e+00,0.000000000000e+00,5.873500170093e+10,1.222524435190e+13,8.650023414427e+09,2.931870869003e-03,2.777128067127e+02,4.899738738483e+00,1.985888780583e-04,3.902350153602e-05,6.157938076937e-05,9.563410233488e-05,2.351893418012e-06,2.779457561660e-07,2.779457561660e-07,0.000000000000e+00,8.779082440506e+07
1.308100000000e+04,7.606221992674e+09,4.639934478181e-04,0.000000000000e+00,1.486523458430e-03,5.899292179076e+10,1.222261399281e+13,7.012684809173e+09,2.376905277646e-03,2.764260798721e+02,4.899427265607e+00,2.366862318342e-04,9.100675908145e-05,1.094191780370e-04,3.081508537439e-05,5.445209341338e-06,5.669665211370e-05,1.450198533061e-03,0.000000000000e+00,1.788967512636e+08
1.308200000000e+04,7.632458185163e+09,2.015102219214e-05,6.460440605031e-03,1.420848675220e-03,5.864081513318e+10,1.221937828002e+13,2.467744803865e+10,8.364265338888e-03,2.708034377849e+02,4.899106390182e+00,5.167112728739e-04,4.485215932764e-04,6.815843504956e-05,2.449543055071e-09,2.879500484799e-08,4.811280550876e-04,1.418914665341e-03,6.456034166489e-03,1.975267159934e+08
1.308300000000e+04,7.445836979374e+09,0.000000000000e+00,8.985961126672e-03,0.000000000000e+00,5.835109843188e+10,1.221222215967e+13,5.000517080682e+10,1.694893719519e-02,2.695872523323e+02,4.897098767621e+00,4.062502932780e-04,4.062502932780e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546905353699e-04,0.000000000000e+00,8.990922149577e-03,1.829040726855e+08
1.308400000000e+04,7.189489825864e+09,0.000000000000e+00,5.370689183644e-03,0.000000000000e+00,5.820887641600e+10,1.220517489163e+13,6.505044159293e+10,2.204843681741e-02,2.659212994908e+02,4.895915418564e+00,2.722405810366e-04,2.722198123634e-04,0.000000000000e+00,0.000000000000e+00,2.076867313877e-08,3.246477890742e-04,0.000000000000e+00,5.371719434583e-03,1.798483238234e+08
1.308500000000e+04,7.005458366872e+09,0.000000000000e+00,2.515338488077e-03,0.000000000000e+00,5.806398369039e+10,1.219831217715e+13,7.192744686396e+10,2.437935437151e-02,2.667278881097e+02,4.894797860982e+00,1.909533818331e-04,1.791446636579e-04,0.000000000000e+00,7.281797681605e-07,1.108053840702e-05,1.449797828021e-04,0.000000000000e+00,2.510062217761e-03,1.627216096481e+08
1.308600000000e+04,6.820711588185e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.791960811378e+10,1.219150260483e+13,7.185937839945e+10,2.435628299486e-02,2.706138956102e+02,4.893675228900e+00,8.645998850524e-05,2.348213135792e-05,0.000000000000e+00,4.515960762556e-05,1.781824952175e-05,4.107547115002e-07,0.000000000000e+00,4.107547115002e-07,1.089292124126e+08
1.308700000000e+04,6.640769191103e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.777698392410e+10,1.218482458540e+13,7.176531012675e+10,2.432439914725e-02,2.712670658189e+02,4.892563861539e+00,9.722615407228e-05,3.223351711853e-05,0.000000000000e+00,6.096727047991e-05,4.025366473840e-06,3.496695035955e-07,0.000000000000e+00,3.496695035955e-07,9.602142704036e+07
1.308800000000e+04,6.468706539209e+09,0.000000000000e+00,3.146012835728e-03,0.000000000000e+00,5.762351724757e+10,1.217847993689e+13,8.064117720674e+10,2.733281830199e-02,2.706897336915e+02,4.891485375442e+00,1.214510012212e-04,1.056962931505e-04,0.000000000000e+00,9.967839622223e-06,5.786868448512e-06,1.495522243040e-04,0.000000000000e+00,3.114115447896e-03,1.730563549082e+08
1.308900000000e+04,6.299458044287e+09,0.000000000000e+00,3.014928967573e-03,0.000000000000e+00,5.745871245035e+10,1.217234528335e+13,8.861969360730e+10,3.003708610474e-02,2.658722332554e+02,4.890404884353e+00,3.148142824960e-04,3.137429222917e-04,0.000000000000e+00,0.000000000000e+00,1.071360204343e-06,1.757116972716e-04,0.000000000000e+00,3.018010725040e-03,1.608032380993e+08
1.309000000000e+04,6.131298973101e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.730149911958e+10,1.216635057792e+13,8.801258211364e+10,2.983130949383e-02,2.674051159371e+02,4.889346598794e+00,2.209258789202e-04,2.063623212449e-04,0.000000000000e+00,6.988899531790e-06,7.574658143518e-06,5.857103358956e-07,0.000000000000e+00,5.857103358956e-07,1.367072730978e+08
1.309100000000e+04,5.970718465968e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.714775529747e+10,1.216043496593e+13,8.791704966562e+10,2.979892937323e-02,2.689648608605e+02,4.888325275302e+00,7.381366115760e-05,3.282949814625e-05,0.000000000000e+00,3.343250421951e-05,7.551658791840e-06,4.493775436384e-07,0.000000000000e+00,4.493775436384e-07,1.131013149607e+08
1.309200000000e+04,5.817279391041e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.702111479219e+10,1.215461110355e+13,8.783583749727e+10,2.977140302108e-02,2.713988440603e+02,4.887352717861e+00,7.620577160115e-05,2.794382510662e-05,0.000000000000e+00,4.515524429968e-05,3.106702194850e-06,4.201571277080e-07,0.000000000000e+00,4.201571277080e-07,1.026957816211e+08
1.309300000000e+04,5.675950940938e+09,0.000000000000e+00,5.369979642491e-03,0.000000000000e+00,5.691024800098e+10,1.214902020123e+13,1.034016312277e+11,3.504733061165e-02,2.712705610546e+02,4.886446580636e+00,8.015642883779e-05,6.140312800269e-05,0.000000000000e+00,8.750826213932e-06,1.000247462117e-05,2.626875249398e-04,0.000000000000e+00,5.337330718566e-03,1.695022452499e+08
1.309400000000e+04,5.543134696399e+09,0.000000000000e+00,1.137698147314e-02,0.000000000000e+00,5.678657984842e+10,1.214360073424e+13,1.364758310509e+11,4.625762199829e-02,2.700924508998e+02,4.885589508909e+00,1.664944152095e-04,1.664541268486e-04,0.000000000000e+00,0.000000000000e+00,4.028836090566e-08,6.189782726978e-04,0.000000000000e+00,1.137674551349e-02,1.700882404173e+08
1.309500000000e+04,5.413532708400e+09,0.000000000000e+00,5.904397717284e-03,0.000000000000e+00,5.665212041431e+10,1.213832166069e+13,1.532221022746e+11,5.193366498837e-02,2.681068024475e+02,4.884733127162e+00,2.353245224588e-04,2.353245198332e-04,0.000000000000e+00,0.000000000000e+00,2.625637175138e-12,3.252751342132e-04,0.000000000000e+00,5.911367509908e-03,1.494626569772e+08
1.309600000000e+04,5.283575583073e+09,0.000000000000e+00,3.390827081677e-03,0.000000000000e+00,5.651444978096e+10,1.213317575560e+13,1.628078277167e+11,5.518268615689e-02,2.689139418316e+02,4.883886311565e+00,1.387304442481e-04,1.387304442481e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.786105736583e-04,0.000000000000e+00,3.387751612775e-03,1.585656662713e+08
1.309700000000e+04,5.156469818474e+09,0.000000000000e+00,3.210859005733e-03,0.000000000000e+00,5.637554551118e+10,1.212815818953e+13,1.721508325046e+11,5.834943869087e-02,2.703954807636e+02,4.883068305476e+00,4.789879948169e-05,4.773100072207e-05,0.000000000000e+00,5.700003916776e-11,1.677417595877e-07,1.750082581161e-04,0.000000000000e+00,3.214483534698e-03,1.473888351022e+08
1.309800000000e+04,5.032231831336e+09,0.000000000000e+00,2.582675893795e-03,0.000000000000e+00,5.623476912876e+10,1.212326673025e+13,1.792135568042e+11,6.074330453816e-02,2.670193332881e+02,4.882243680925e+00,1.865404838309e-04,1.858424732977e-04,0.000000000000e+00,1.119868704004e-09,6.968906644617e-07,1.334250988285e-04,0.000000000000e+00,2.579708320586e-03,1.540893837363e+08
1.309900000000e+04,4.912343313037e+09,0.000000000000e+00,2.472961539768e-03,0.000000000000e+00,5.609971700434e+10,1.211848943208e+13,1.856021562428e+11,6.290868001637e-02,2.641979063199e+02,4.881447261785e+00,3.105719384314e-04,3.093934029918e-04,0.000000000000e+00,2.217457262048e-09,1.176317982334e-06,1.318953714331e-04,0.000000000000e+00,2.474768881206e-03,1.453036701465e+08
1.310000000000e+04,4.798806209831e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.596774630153e+10,1.211377894376e+13,1.853992618021e+11,6.283991022564e-02,2.699908683652e+02,4.880673474118e+00,9.394790781060e-05,6.904062276676e-05,0.000000000000e+00,1.479580015352e-05,1.011148489032e-05,2.708320347794e-07,0.000000000000e+00,2.708320347794e-07,1.146651902294e+08
1.310100000000e+04,4.687297128054e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.583687572128e+10,1.210912511070e+13,1.853303007698e+11,6.281653631875e-02,2.706038382919e+02,4.879890124143e+00,6.076094649751e-05,2.358059511848e-05,0.000000000000e+00,3.301528225773e-05,4.165069121306e-06,2.067031688029e-07,0.000000000000e+00,2.067031688029e-07,1.017662004081e+08
1.310200000000e+04,4.578433861050e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.571327221309e+10,1.210464078399e+13,1.850384712921e+11,6.271762255825e-02,2.705517495370e+02,4.879154251092e+00,1.092966946405e-04,9.915211111467e-05,0.000000000000e+00,9.997582260752e-06,1.470012650433e-07,2.030767446425e-07,0.000000000000e+00,2.030767446425e-07,1.007333729932e+08
1.310300000000e+04,4.477560141734e+09,0.000000000000e+00,2.543718230036e-03,0.000000000000e+00,5.560620318737e+10,1.210026901082e+13,1.921990569370e+11,6.514465789117e-02,2.709966038331e+02,4.878447520441e+00,1.008209424382e-04,1.000695156944e-04,0.000000000000e+00,4.344357814275e-07,3.169909624067e-07,1.138555691940e-04,0.000000000000e+00,2.527104848611e-03,1.488106641851e+08
1.310400000000e+04,4.378298048903e+09,0.000000000000e+00,2.426914841923e-03,0.000000000000e+00,5.551407001477e+10,1.209598284589e+13,1.988798933454e+11,6.740908524679e-02,2.693941656203e+02,4.877767027346e+00,1.653273629958e-04,1.652777483338e-04,0.000000000000e+00,0.000000000000e+00,4.961466192932e-08,1.267598518959e-04,0.000000000000e+00,2.429705103957e-03,1.404445960348e+08
1.310500000000e+04,4.284425020515e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.542365207368e+10,1.209178878913e+13,1.983106544581e+11,6.721614531688e-02,2.689435630909e+02,4.877130567879e+00,1.934267053783e-04,1.932838760476e-04,0.000000000000e+00,1.682065009760e-08,1.260086806432e-07,3.439461341983e-07,0.000000000000e+00,3.439461341983e-07,1.390297094532e+08
1.310600000000e+04,4.196392777567e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.533331064426e+10,1.208768270900e+13,1.978190476091e+11,6.704951827664e-02,2.677534673012e+02,4.876520279636e+00,1.669859870223e-04,1.669529158282e-04,0.000000000000e+00,9.704559132218e-09,2.336663500043e-08,3.258755881186e-07,0.000000000000e+00,3.258755881186e-07,1.379993264420e+08
1.310700000000e+04,4.111509343781e+09,0.000000000000e+00,3.741108665015e-03,0.000000000000e+00,5.524325019379e+10,1.208366125921e+13,2.082209412007e+11,7.057517449079e-02,2.656740985535e+02,4.875922399310e+00,2.120657337885e-04,2.120657337885e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.837098925681e-04,0.000000000000e+00,3.737721947941e-03,1.479789997504e+08
1.310800000000e+04,4.028132171499e+09,0.000000000000e+00,4.863957978538e-03,0.000000000000e+00,5.515303593498e+10,1.207972334023e+13,2.218032093580e+11,7.517879860111e-02,2.616748952774e+02,4.875332334056e+00,2.629744059538e-04,2.629744059538e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.441612550819e-04,0.000000000000e+00,4.866598516270e-03,1.402312910042e+08
1.310900000000e+04,3.946675738325e+09,0.000000000000e+00,1.263782819254e-03,0.000000000000e+00,5.506243323582e+10,1.207586726679e+13,2.250397221224e+11,7.627579418556e-02,2.617923101322e+02,4.874761755548e+00,1.684012039391e-04,1.683938217517e-04,0.000000000000e+00,3.054060644536e-12,7.379133329624e-09,6.359556621025e-05,0.000000000000e+00,1.265389406202e-03,1.354591989816e+08
1.311000000000e+04,3.867275410644e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.497131563771e+10,1.207208203201e+13,2.249717038365e+11,7.625273981664e-02,2.651746029911e+02,4.874200877771e+00,3.060288669148e-05,2.332747833909e-05,0.000000000000e+00,3.076580732590e-06,4.198827619799e-06,2.731094199940e-07,0.000000000000e+00,2.731094199940e-07,1.222302255575e+08
1.311100000000e+04,3.791348412970e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.488042604163e+10,1.206834629476e+13,2.249425280152e+11,7.624285085607e-02,2.682579966280e+02,4.873664333617e+00,2.597589068181e-05,1.012956615529e-05,0.000000000000e+00,1.195738517497e-05,3.888939351541e-06,2.406055894407e-07,0.000000000000e+00,2.406055894407e-07,1.100464629591e+08
1.311200000000e+04,3.719867258368e+09,0.000000000000e+00,1.398932967980e-03,0.000000000000e+00,5.479073631909e+10,1.206470559893e+13,2.289729197577e+11,7.760892671208e-02,2.700007561809e+02,4.873155776598e+00,2.756111149977e-05,2.246298376996e-05,0.000000000000e+00,3.564904002153e-06,1.533223727651e-06,5.513489203134e-05,0.000000000000e+00,1.388538839779e-03,1.361889571225e+08
1.311300000000e+04,3.650107518573e+09,0.000000000000e+00,2.533149050998e-03,0.000000000000e+00,5.469902815468e+10,1.206114719956e+13,2.357167751328e+11,7.989471394892e-02,2.645451208147e+02,4.872653479424e+00,2.478658536166e-04,2.478658536166e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.188582510343e-04,0.000000000000e+00,2.533653090457e-03,1.347009578565e+08
1.311400000000e+04,3.581806084905e+09,0.000000000000e+00,1.146059677809e-03,0.000000000000e+00,5.460649630408e+10,1.205765767513e+13,2.384928287116e+11,8.083563979717e-02,2.669353575808e+02,4.872146708768e+00,2.069920876049e-04,2.058673317467e-04,0.000000000000e+00,8.467482703270e-08,1.040081031188e-06,5.415320676888e-05,0.000000000000e+00,1.146793180000e-03,1.294802712387e+08
1.311500000000e+04,3.513003825675e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.451194012446e+10,1.205421699616e+13,2.384369891223e+11,8.081671332062e-02,2.698766051648e+02,4.871636828581e+00,3.215251639409e-05,1.919289136777e-05,0.000000000000e+00,7.535115345391e-06,5.424509680927e-06,2.664148144319e-07,0.000000000000e+00,2.664148144319e-07,1.126820352574e+08
1.311600000000e+04,3.445510111986e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.441815733091e+10,1.205085120851e+13,2.383535425070e+11,8.078842961677e-02,2.718881296913e+02,4.871144554010e+00,3.405739996711e-05,2.853268642505e-05,0.000000000000e+00,4.765641322413e-06,7.590722196508e-07,2.489825712781e-07,0.000000000000e+00,2.489825712781e-07,1.097078226474e+08
1.311700000000e+04,3.382038389304e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.432487487277e+10,1.204755570628e+13,2.381506401457e+11,8.071965714138e-02,2.726451528678e+02,4.870689330660e+00,7.140987780164e-05,6.902275109425e-05,0.000000000000e+00,2.286533564705e-06,1.005931426877e-07,2.502757103069e-07,0.000000000000e+00,2.502757103069e-07,1.086726295109e+08
1.311800000000e+04,3.323559959478e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.423154641029e+10,1.204432343095e+13,2.377609011131e+11,8.058755755490e-02,2.722231884481e+02,4.870251378080e+00,1.330484746923e-04,1.323509937622e-04,0.000000000000e+00,6.927355436103e-07,4.745386519675e-09,2.514072795939e-07,0.000000000000e+00,2.514072795939e-07,1.079168820966e+08
1.311900000000e+04,3.300142019572e+09,0.000000000000e+00,2.703116391946e-03,2.502355507255e-05,5.414209605006e+10,1.204118654125e+13,2.452130136247e+11,8.311340408021e-02,2.719081360880e+02,4.869810325192e+00,1.688460730432e-04,1.688460730432e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.187550834439e-04,2.501485726972e-05,2.694692598358e-03,1.327925328756e+08
1.312000000000e+04,3.253595467476e+09,0.000000000000e+00,4.646719280938e-03,2.361917187970e-05,5.404218532052e+10,1.203810254976e+13,2.580406630715e+11,8.746125493901e-02,2.682857491011e+02,4.869358100056e+00,2.998095104528e-04,2.998095104528e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.175352506465e-04,2.362216630169e-05,4.647660369245e-03,1.300743580356e+08
1.312100000000e+04,3.155878512666e+09,0.000000000000e+00,1.975977604090e-03,0.000000000000e+00,5.394208796561e+10,1.203504676788e+13,2.628988932085e+11,8.910792139655e-02,2.661882327836e+02,4.868896446183e+00,3.315062831190e-04,3.315062831190e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.334181121838e-05,0.000000000000e+00,1.978172740664e-03,1.236068795435e+08
1.312200000000e+04,3.094950594387e+09,0.000000000000e+00,2.108800657401e-03,0.000000000000e+00,5.384057673423e+10,1.203205332826e+13,2.685393698919e+11,9.101972538632e-02,2.654019557665e+02,4.868436740779e+00,1.955093831582e-04,1.955059801974e-04,0.000000000000e+00,0.000000000000e+00,3.402960771866e-09,9.446411970945e-05,0.000000000000e+00,2.107309969970e-03,1.279948616921e+08
1.312300000000e+04,3.036770105033e+09,0.000000000000e+00,3.343132300292e-03,0.000000000000e+00,5.373629392858e+10,1.202912084059e+13,2.777279942714e+11,9.413415165475e-02,2.612040815799e+02,4.867990340629e+00,2.297111784864e-04,2.297111784864e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.517606141118e-04,0.000000000000e+00,3.344137446913e-03,1.250609819808e+08
1.312400000000e+04,2.981330765365e+09,0.000000000000e+00,3.221405231729e-03,0.000000000000e+00,5.362640596926e+10,1.202624939766e+13,2.866775782344e+11,9.716755668198e-02,2.606430959594e+02,4.867557917374e+00,1.878631833909e-04,1.878631833909e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.435077515079e-04,0.000000000000e+00,3.221268210624e-03,1.255128882343e+08
1.312500000000e+04,2.927547429115e+09,0.000000000000e+00,1.820342401755e-03,0.000000000000e+00,5.351283668270e+10,1.202343541936e+13,2.917456866344e+11,9.888536005279e-02,2.593357537823e+02,4.867147474956e+00,1.044695218967e-04,1.044695218967e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.271013864759e-05,0.000000000000e+00,1.822272892705e-03,1.197941600946e+08
1.312600000000e+04,2.877713068184e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.339667336882e+10,1.202067168124e+13,2.916728912658e+11,9.886068652182e-02,2.654880406996e+02,4.866773579817e+00,2.706170747022e-05,2.469829869347e-05,0.000000000000e+00,7.416978837949e-07,1.621710892953e-06,2.476771815464e-08,0.000000000000e+00,2.476771815464e-08,1.147453172825e+08
1.312700000000e+04,2.831736096308e+09,0.000000000000e+00,3.038123766111e-03,0.000000000000e+00,5.327811798353e+10,1.201795562042e+13,3.006036378848e+11,1.018877067501e-01,2.682480471394e+02,4.866412141795e+00,7.969966443065e-06,4.042455287307e-06,0.000000000000e+00,9.761132747399e-07,2.951397881018e-06,1.252975739023e-04,0.000000000000e+00,3.031062683562e-03,1.268717350748e+08
1.312800000000e+04,2.786357181215e+09,0.000000000000e+00,8.852973029891e-03,0.000000000000e+00,5.315715285967e+10,1.201529022811e+13,3.265559611863e+11,1.106840830170e-01,2.682219549632e+02,4.866064919885e+00,5.423717643995e-05,5.423717643995e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.830011859995e-04,0.000000000000e+00,8.850613443320e-03,1.338469257339e+08
1.312900000000e+04,2.742476726734e+09,0.000000000000e+00,1.505192248875e-02,0.000000000000e+00,5.303331283083e+10,1.201267159132e+13,3.706377025263e+11,1.256253111614e-01,2.681064439360e+02,4.865731715395e+00,1.078272475456e-04,1.078272475456e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.540367975011e-04,0.000000000000e+00,1.504905539198e-02,1.423380270129e+08
1.313000000000e+04,2.700690719482e+09,0.000000000000e+00,1.927757146591e-02,0.000000000000e+00,5.290645478236e+10,1.201009775844e+13,4.272029794626e+11,1.447977549458e-01,2.681161564778e+02,4.865413862836e+00,1.043368039239e-04,1.043368039239e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.416903346078e-04,0.000000000000e+00,1.927678058832e-02,1.446615236563e+08
1.313100000000e+04,2.661145719901e+09,0.000000000000e+00,1.377910665851e-02,0.000000000000e+00,5.277799363348e+10,1.200756507371e+13,4.670558708832e+11,1.583056410871e-01,2.627709391142e+02,4.865109680982e+00,2.766740012980e-04,2.766740012980e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.052717980912e-04,0.000000000000e+00,1.378456014257e-02,1.285233927067e+08
1.313200000000e+04,2.622593434310e+09,0.000000000000e+00,9.994773560124e-03,0.000000000000e+00,5.264997010859e+10,1.200507050366e+13,4.954930921460e+11,1.679442578423e-01,2.562424749208e+02,4.864807607274e+00,3.544536805189e-04,3.544536805189e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.316802615733e-04,0.000000000000e+00,9.993070435788e-03,1.335590242893e+08
1.313300000000e+04,2.584587096988e+09,0.000000000000e+00,1.257107339264e-02,0.000000000000e+00,5.252476931011e+10,1.200261111730e+13,5.322767879820e+11,1.804118595018e-01,2.617483400737e+02,4.864509506489e+00,1.031024064222e-04,1.031024064222e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.449256523130e-04,0.000000000000e+00,1.257070406586e-02,1.346592259545e+08
1.313400000000e+04,2.549512483964e+09,0.000000000000e+00,6.402094671142e-03,0.000000000000e+00,5.240726907490e+10,1.200017910487e+13,5.509495570199e+11,1.867408767729e-01,2.573044131837e+02,4.864213992186e+00,7.874626611931e-05,7.866441962252e-05,0.000000000000e+00,0.000000000000e+00,8.184649678819e-08,2.826412615973e-04,0.000000000000e+00,6.407681690768e-03,1.179110018758e+08
1.313500000000e+04,2.515131432668e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.229636806170e+10,1.199777391908e+13,5.506245066232e+11,1.866307029915e-01,2.593280672814e+02,4.863926414824e+00,1.113594583394e-04,1.102143517065e-04,0.000000000000e+00,3.237913364125e-07,8.213152964879e-07,6.180883998771e-08,0.000000000000e+00,6.180883998771e-08,1.151105574773e+08
1.313600000000e+04,2.482258100512e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.218510184423e+10,1.199539842433e+13,5.505465088279e+11,1.866042661308e-01,2.598180993417e+02,4.863644071477e+00,2.956896833776e-05,2.669207368793e-05,0.000000000000e+00,1.526049514768e-06,1.350845135062e-06,1.753344585183e-12,0.000000000000e+00,1.753344585183e-12,1.109347830744e+08
1.313700000000e+04,2.450109455587e+09,0.000000000000e+00,1.089424440815e-03,0.000000000000e+00,5.207347852961e+10,1.199305938623e+13,5.536117021377e+11,1.876431940669e-01,2.598633563319e+02,4.863359891910e+00,4.768864189264e-05,4.743009176326e-05,0.000000000000e+00,1.870612298179e-07,7.148889956685e-08,4.412396891374e-05,0.000000000000e+00,1.086358027853e-03,1.197733076965e+08
